shortName,BugID,Severity,Priority,Status,Assignee,Reporter,Product,Category,Component,Keywords,Build,Regression,Summary,link
2369474,2369474,serious,P1,closed,alanh,huanguoz,VDI,RMKS,win,"BAT, CART-AIR-Automation",13991942,---,RMKS dump created when executing seamless window bats case(D:\build\ob\bora-13990782\bora\apps\viewusb\framework\usb\clientd\dev.cc @ 2952),https://buildweb.eng.vmware.com/ob/2369474/
2369946,2369946,serious,P1,closed,alanh,swan,VDI,Blast Integration,Win Client,,13998014,---,[New Client] Touch and pen input fail to work in the remote session,https://buildweb.eng.vmware.com/ob/2369946/
2369962,2369962,critical,P1,closed,chenyu,yanchaozhang,VDI,Linux Agent,mksVNCServer,"linuxvdi-multiple-session, view-agent-auto-lx",13999333,---,RHEL 6.10 failed to entering GUI console after agent installation,https://buildweb.eng.vmware.com/ob/2369962/
2369968,2369968,serious,P1,closed,hek,renz,VDI,Linux Agent,Installer,,14000724,---,[Linux VDI] Installer reports error message 'chown: invalid user: 'vmwblast'',https://buildweb.eng.vmware.com/ob/2369968/
2369971,2369971,critical,P1,closed,chenyu,yanchaozhang,VDI,Linux Agent,mksVNCServer,view-agent-auto-lx,13998328,---,SSO Failed to work on Ubuntu 1804 and RHEL 7.6,https://buildweb.eng.vmware.com/ob/2369971/
2369974,2369974,serious,P1,closed,hangl,renz,VDI,Linux Agent,Core-Agent,,14000724,---,[Linux VDI] desktopDaemon IPC message parse error the first time Agent startup,https://buildweb.eng.vmware.com/ob/2369974/
2369982,2369982,serious,P1,closed,renz,yanchaozhang,VDI,Linux Agent,Client Drive Redirection,"linuxvdi-multiple-session, view-agent-auto-lx",13999333,---,Can't access tsclient after login,https://buildweb.eng.vmware.com/ob/2369982/
2369996,2369996,serious,P1,closed,alanh,swan,VDI,Blast Integration,Win Client,,13998014,---,[New Client] failed to display the mouse cursor completely on the top of the remote desktop after enabling relative mouse,https://buildweb.eng.vmware.com/ob/2369996/
2370032,2370032,serious,P1,closed,achernikov,huanguoz,VDI,RMKS,win,"BAT, CART-AIR-Automation",13998014,---,RMKS dump created when executing multi-monitors case,https://buildweb.eng.vmware.com/ob/2370032/
2370075,2370075,critical,P1,closed,alanh,swan,VDI,Blast Integration,Win Client,,13998014,---,[New Client] Relative mouse cannot work properly after doing grab and ungrab operations,https://buildweb.eng.vmware.com/ob/2370075/
2370080,2370080,critical,P1,closed,achernikov,ltim,VDI,Blast Integration,Win Client,,14000604,Yes,[New Client] Windows Client (in Fusion VM) MKS was ended when connection uses Blast H.264.,https://buildweb.eng.vmware.com/ob/2370080/
2370160,2370160,minor,P1,new,bhatial,xinshul,VDI,Multimedia,Browser Redirection,known-issue,,---,Context Menu in viewport is fully available,https://buildweb.eng.vmware.com/ob/2370160/
2370165,2370165,minor,P1,closed,bhatial,xinshul,VDI,Multimedia,Browser Redirection,"Documentation, known-issue",,---,Dragging a link on viewport to address bar is not supported,https://buildweb.eng.vmware.com/ob/2370165/
2370174,2370174,serious,P1,closed,linz,zhangh,VDI,USB Redirection,Linux Client,view-client-auto-lx,14000603,Yes,vmware-view-usbdloader and vmware-view-usbdloader.dbg are not included in any tar package,https://buildweb.eng.vmware.com/ob/2370174/
2370192,2370192,serious,P2,closed,tzhao,scheng,VDI,Remote Client,web client,,13997274,---,Uncaught (in promise) DOMException occurs while connecting blast session with Web client,https://buildweb.eng.vmware.com/ob/2370192/
2370269,2370269,serious,P1,new,aisajanyan,scheng,VDI,Blast Protocol,Display,,14000665,---,Remote desktop is still visible after time is out for turning off the display.,https://buildweb.eng.vmware.com/ob/2370269/
2370307,2370307,serious,P1,closed,myuan,alanh,VDI,Seamless Windows,Client Common,,,---,ASSERT: bora/apps/lib/cui/unity/unityMgr.cc:3391,https://buildweb.eng.vmware.com/ob/2370307/
2370621,2370621,critical,P1,closed,zzhou,lkokpyng,VDI,Seamless Windows,Agent,,13964382,---,Fail to launch UWP apps when using Windows 10 multi-session edition as agent VM,https://buildweb.eng.vmware.com/ob/2370621/
2371072,2371072,critical,P1,new,nirmitd,rpinkoske,VDI,Multimedia,HTML5 Video Redirection,"Risk_accepted, Risk_accepted_multiple",,---,[VP Exception] Bump chromium due to multiple CVEs,https://buildweb.eng.vmware.com/ob/2371072/
2371077,2371077,serious,P1,closed,leep,gsi,VDI,USB Redirection,Win Agent,,,Unknown,Fails to start USB kernel logging on Agent with ws_diag.exe,https://buildweb.eng.vmware.com/ob/2371077/
2371084,2371084,serious,P1,closed,yhui,yhui,VDI,Printer  Redirection,VMW - Common,,,---,"[Brown]Opening the tab ""page/quality"" in UPD UI is kind of slow because of cache missing",https://buildweb.eng.vmware.com/ob/2371084/
2371119,2371119,serious,P1,closed,hangl,yanchaozhang,VDI,Linux Agent,mksVNCServer,view-agent-auto-lx,,---,Failed to login to Ubuntu 1804,https://buildweb.eng.vmware.com/ob/2371119/
2371130,2371130,serious,P1,reopened,gsi,scheng,VDI,USB Redirection,Win Agent,,14003321,---,wsnm dumps were found during automation tests,https://buildweb.eng.vmware.com/ob/2371130/
2371203,2371203,serious,P1,closed,hangl,yanchaozhang,VDI,Linux Agent,mksVNCServer,"linuxvdi-multiple-session, view-agent-auto-lx",14014091,---,Coredump generated for Xorg when logoff from RHEL 7 agent,https://buildweb.eng.vmware.com/ob/2371203/
2371246,2371246,serious,P1,closed,aisajanyan,ljack,VDI,Blast Protocol,Display,,14013864,---,[New Client] There will be a cursor shown inside agent desktop when moving or resizing the agent desktop,https://buildweb.eng.vmware.com/ob/2371246/
2371343,2371343,serious,P1,closed,bhatial,xinshul,VDI,Multimedia,Browser Redirection,,,---,Resizing the viewport by dragging the edge is not with good experience,https://buildweb.eng.vmware.com/ob/2371343/
2371389,2371389,minor,P1,closed,nirmitd,xinshul,VDI,Multimedia,Browser Redirection,pending-code-review,,---,Select parts of the characters in the extension address bar and type something does not work,https://buildweb.eng.vmware.com/ob/2371389/
2371452,2371452,minor,P1,new,dperi,ljack,VDI,Blast Protocol,Other,,14016461,No,Failed to launch agent desktop and Blast service dump,https://buildweb.eng.vmware.com/ob/2371452/
2371460,2371460,critical,P1,closed,shahsunny,zhoujing,VDI,Virtual Devices,Geolocation redirection,,13998014,---,[PCoIP only]GeoLocation cannot be redirected to agent while using legacy reader,https://buildweb.eng.vmware.com/ob/2371460/
2371548,2371548,serious,P1,closed,achernikov,swan,VDI,Blast Integration,Win Client,,14013864,---,[New Client] RMKS crash due to PANIC on DX11 Renderer,https://buildweb.eng.vmware.com/ob/2371548/
2371561,2371561,critical,P0,closed,alanh,swan,VDI,Blast Integration,Win Client,TestBlocker,14000604,---,"[New Client] RMKS crash with ""PANIC: VIEWWINCLIENT: DX11AttachWindow failed; windowId:11, hWnd:0""",https://buildweb.eng.vmware.com/ob/2371561/
2371825,2371825,serious,P1,closed,blast-networking-sensei,presslerv,VDI,Blast Networking,vVC (VMware Virtual Channels),found-by-benev,,---,[BENeV][Vvc] Crash when acquiring lock from VvcSendMPTAckMessages(),https://buildweb.eng.vmware.com/ob/2371825/
2371836,2371836,serious,P1,closed,amold,presslerv,VDI,Blast Networking,BEAT (UDP FEC) Library,found-by-benev,,---,[BENeV][BEAT] Signature failure with FECHostLock,https://buildweb.eng.vmware.com/ob/2371836/
2371840,2371840,serious,P1,closed,nke,presslerv,VDI,Blast Networking,vVC (VMware Virtual Channels),found-by-benev,,---,[BENeV][Vvc] Crash when trying to destroy acquired exclusive lock - session lock,https://buildweb.eng.vmware.com/ob/2371840/
2371891,2371891,serious,P1,closed,bentonj,ljack,VDI,Blast Integration,Win Client,,14013864,---,"[New Client] [Dynamic Encoder] With ROLLBACK setting, dynamic encoder feature doesn't work",https://buildweb.eng.vmware.com/ob/2371891/
2371905,2371905,critical,P1,closed,alanh,ljack,VDI,Blast Integration,Win Client,,14013864,---,"[New Client] With relative mouse enabled, the cursor cannot move upward after clicking the top menu under full screen mode",https://buildweb.eng.vmware.com/ob/2371905/
2371909,2371909,critical,P1,new,jhuo,caohu,VDI,RTAV,Win Agent,mustfix,,---,Enable vmwvwebcam RDSH driver on VDI,https://buildweb.eng.vmware.com/ob/2371909/
2371932,2371932,critical,P1,closed,bhatial,xinshul,VDI,Multimedia,Browser Redirection,,,---,"""The page is being redirected..."" status keeps on no matter how many times refresh after rebooting client",https://buildweb.eng.vmware.com/ob/2371932/
2371981,2371981,serious,P1,closed,joeqiux,zhoujing,VDI,Multimedia,HTML5 Video Redirection,PhysicalPCWin10RS4,14020733,---,[Automation][Physical Agent]html5Server dump generated when agent goes to hibernate mode,https://buildweb.eng.vmware.com/ob/2371981/
2372038,2372038,critical,P1,closed,alanh,ljack,VDI,Blast Integration,Win Client,,14013864,---,[New Client] Password cannot be entered after pressing ctrl+alt+del  to unlock the screen,https://buildweb.eng.vmware.com/ob/2372038/
2372055,2372055,critical,P1,closed,vjiang,ltim,VDI,Blast Networking,client-common,,14021669,Unknown,"With Web Proxy, the Blast session cannot recovery for 20 seconds network inactive.",https://buildweb.eng.vmware.com/ob/2372055/
2372111,2372111,serious,P1,closed,ksong,yanchaozhang,VDI,Linux Agent,Single Sign-on,"linuxvdi-multiple-session, view-agent-auto-lx",14019980,Yes,True SSO failed to work on Ubuntu1604,https://buildweb.eng.vmware.com/ob/2372111/
2372164,2372164,serious,P1,closed,remote-desktop-experts,zlin,VDI,Virtual Channel SDKs,VDPService,PAfeature-BJauto,14019431,---,Client fail to steal the session in stealing stress test and error was found ASSERT D:\build\ob\bora-1401843\bora\lib\public\pooledLinkList.h:229,https://buildweb.eng.vmware.com/ob/2372164/
2372203,2372203,critical,P1,closed,blast-networking-sensei,ltim,VDI,Blast Networking,client-win,,14021669,Unknown,"With web proxy enabled, after network recovery the Blast session mks get 2 minutes's freeze.",https://buildweb.eng.vmware.com/ob/2372203/
2372291,2372291,minor,P1,closed,bhatial,xinshul,VDI,Multimedia,Browser Redirection,,,---,Two mouse pointers appear when browser redirection and click WinCDK toolbar menu,https://buildweb.eng.vmware.com/ob/2372291/
2372314,2372314,serious,P1,new,nirmitd,xinshul,VDI,Multimedia,Browser Redirection,,,---,Image fuzzy after changing the DPI of client side,https://buildweb.eng.vmware.com/ob/2372314/
2372339,2372339,serious,P1,closed,bhatial,xinshul,VDI,Multimedia,Browser Redirection,,,---,Extension does not work if too many address in the Urlwhitelist,https://buildweb.eng.vmware.com/ob/2372339/
2372382,2372382,critical,P1,closed,alanh,zlin,VDI,Blast Integration,Win Client,PAfeature-BJauto,14019431,Yes,[New Client] The low similarity of  overlay image results in a dozen failure tests,https://buildweb.eng.vmware.com/ob/2372382/
2372740,2372740,critical,P1,closed,chenyu,chenyu,VDI,Linux Agent,Core-Agent,,,---,[AT][Multiple Session] desktopController crash at Redhat/CentOS 6,https://buildweb.eng.vmware.com/ob/2372740/
2372741,2372741,critical,P1,closed,hangl,chenyu,VDI,Linux Agent,Core-Agent,,,---,[AT][Multiple Session] Xorg does not quit as expected when restart viewagent service,https://buildweb.eng.vmware.com/ob/2372741/
2372743,2372743,critical,P1,closed,ksong,chenyu,VDI,Linux Agent,Core-Agent,,,---,[AT][Multiple Session] view client hang when logout from system at Redhat/CentOS 6.10,https://buildweb.eng.vmware.com/ob/2372743/
2372811,2372811,serious,P1,closed,wyattx,ljack,VDI,Thirdparty,Microsoft,,14013864,---,Sometimes the agent desktop window cannot be resized or moved any more after resizing it for some times,https://buildweb.eng.vmware.com/ob/2372811/
2372823,2372823,serious,P1,closed,vjiang,swan,VDI,Blast Integration,Security,,14027510,---,[SSL Proxy]Connection verified with certificate check when the client enables SSL Proxy certificate checking mode and connects to the remote desktop without proxy server or via plain http proxy server,https://buildweb.eng.vmware.com/ob/2372823/
2372870,2372870,serious,P1,closed,wyattx,swan,VDI,Blast Integration,Client Common,,14027510,---,The setting to bypass proxy for FQDN address failed to take effect when the client directly connects to the agent via the proxy server,https://buildweb.eng.vmware.com/ob/2372870/
2372895,2372895,serious,P1,closed,shuaibingw,swan,VDI,Remote Client,client common,,14027510,---,"[SSL Proxy]Users might think the new setting ""SSL Proxy certificate checking mode"" in the client UI works with PCoIP",https://buildweb.eng.vmware.com/ob/2372895/
2372907,2372907,serious,P1,closed,bentonj,ljack,VDI,Blast Protocol,Other,,14028128,---,[Dynamic Encoder] Need enhancement for the Switch Encoder log for multi-monitor scenario,https://buildweb.eng.vmware.com/ob/2372907/
2373027,2373027,critical,P2,closed,chenyu,chenyu,VDI,Linux Agent,Core-Agent,,,---,[Multiple Session][Redhat610] Authenticate message box appears after logon,https://buildweb.eng.vmware.com/ob/2373027/
2373042,2373042,serious,P1,closed,alanh,ljack,VDI,Blast Integration,Win Client,,14030801,---,[New Client] RMKS crash occasionally when launching agent desktop,https://buildweb.eng.vmware.com/ob/2373042/
2373173,2373173,critical,P1,closed,joeqiux,zlin,VDI,Virtual Channel SDKs,VDPService,PAfeature-BJauto,14028453,Yes,vdpieutil dump and test app dump was found during rpc test,https://buildweb.eng.vmware.com/ob/2373173/
2373181,2373181,critical,P1,closed,nirmitd,ltim,VDI,Multimedia,HTML5 Video Redirection,,14028391,Unknown,Linux client rmks crash after blast session is connected.,https://buildweb.eng.vmware.com/ob/2373181/
2373340,2373340,critical,P1,closed,ksong,alanh,VDI,Linux Agent,Core-Agent,,14045056,---,Can't start session to Linux Agent on multiple distros,https://buildweb.eng.vmware.com/ob/2373340/
2373579,2373579,serious,P1,new,joeqiux,kli,VDI,Microsoft Teams,Agent,,,---,native does not get VDI's video after both users turns video off/on,https://buildweb.eng.vmware.com/ob/2373579/
2373690,2373690,serious,P1,closed,yyu1,pewang,VDI,Remote Client,wincdk client,,14037236,No,displayname attribute not found msg popup after imported client GPO,https://buildweb.eng.vmware.com/ob/2373690/
2373691,2373691,critical,P1,closed,appblast-guru,swan,VDI,Blast Integration,Security,,14032196,---,[SSL Proxy]Blast connection via SSL proxy can succeed when both certificate and thumbprint verified failed,https://buildweb.eng.vmware.com/ob/2373691/
2373790,2373790,serious,P1,closed,appblast-guru,ljack,VDI,Blast Protocol,H264,,14037216,Yes,[Collab] Sometimes H264 is not used when connecting shadow session,https://buildweb.eng.vmware.com/ob/2373790/
2373881,2373881,critical,P1,closed,mzang,zlin,VDI,MKS,Uknown,PAfeature-BJauto,14032196,---,CDR failed in session stealing stress test,https://buildweb.eng.vmware.com/ob/2373881/
2373890,2373890,serious,P2,new,hbai,ljack,VDI,Client Displays,Mac,,14037216,---,"In full screen mode, when moving the cursor to the top, part of the cursor is hidden",https://buildweb.eng.vmware.com/ob/2373890/
2373987,2373987,critical,P1,closed,amold,scheng,VDI,Blast Networking,BEAT Side Channel,USB-over-VDPService,14031970,---,"""USB Initializing..."" shows up sometimes over beat side channel.",https://buildweb.eng.vmware.com/ob/2373987/
2374045,2374045,critical,P1,closed,kelsallt,kelsallt,VDI,Blast Protocol,Display,,13965067,---,[Linux VDI][HW encoder] Last frame(s) not displayed,https://buildweb.eng.vmware.com/ob/2374045/
2374323,2374323,serious,P1,closed,haishanw,kli,VDI,Microsoft Teams,Agent,,,---,native hears 0.5-3 sec of static when either user turns camera on/off,https://buildweb.eng.vmware.com/ob/2374323/
2374330,2374330,serious,P1,resolved,joeqiux,kli,VDI,Microsoft Teams,Agent,,,---,background color key is seen,https://buildweb.eng.vmware.com/ob/2374330/
2374449,2374449,critical,P1,closed,chenyu,yanchaozhang,VDI,Linux Agent,Core-Agent,"linuxvdi-multiple-session, view-agent-auto-lx",,Yes,"Broker still show ""Available"" status after user login to the desktop from view client",https://buildweb.eng.vmware.com/ob/2374449/
2374501,2374501,serious,P1,closed,yun,yanchaozhang,VDI,Linux Agent,Installer,,,No,please enable collaboration in RHEL 8,https://buildweb.eng.vmware.com/ob/2374501/
