bugNumbers,changelist,client,date,description,reviewURL,reviewedBy,title,user
,7145301,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/26 17:45,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.,qinz
,7146269,cbot-production-cart-20fq2-horizonagent-appblast,2019/05/27 02:29,"
CBOT: Automatic update of appblast/blast-20fq2 CLN from 897bdd89767fdaf5fad501140336f23069708b77 to 850b543f63f1949f08f54a776479dc477a09b758 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/appblast.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of appblast/blast-20fq2 CLN from 897bdd89767fdaf5fad501140336f23069708b77 to 850b543f63f1949f08f54a776479dc477a09b758 for horizonagent on branch cart-20fq2.,sprabhu
,7145301,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/26 17:45,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.,qinz
,7144211,cbot-production-cart-20fq2-hcwin-horizonagent,2019/05/25 19:33,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143974 to 7144137 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/horizonagent.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143974 to 7144137 for hcwin on branch cart-20fq2.,sprabhu
,7144211,cbot-production-cart-20fq2-hcwin-horizonagent,2019/05/25 19:33,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143974 to 7144137 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/horizonagent.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143974 to 7144137 for hcwin on branch cart-20fq2.,sprabhu
,7145301,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/26 17:45,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7143974 to 7145194 for hccrt on branch cart-20fq2.,qinz
,7144211,cbot-production-cart-20fq2-hcwin-horizonagent,2019/05/25 19:33,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143974 to 7144137 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/horizonagent.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143974 to 7144137 for hcwin on branch cart-20fq2.,sprabhu
,7144094,cbot-production-cart-20fq2-hcwin-horizonagent,2019/05/25 18:02,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143022 to 7143974 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/horizonagent.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143022 to 7143974 for hcwin on branch cart-20fq2.,sprabhu
,7144094,cbot-production-cart-20fq2-hcwin-horizonagent,2019/05/25 18:02,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143022 to 7143974 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/horizonagent.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143022 to 7143974 for hcwin on branch cart-20fq2.,sprabhu
,7144094,cbot-production-cart-20fq2-hcwin-horizonagent,2019/05/25 18:02,"
CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143022 to 7143974 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/horizonagent.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of horizonagent/cart-20fq2 CLN from 7143022 to 7143974 for hcwin on branch cart-20fq2.,sprabhu
,7143409,cbot-production-cart-20fq2-hcweb-viewportalwar,2019/05/25 03:39,"
CBOT: Automatic update of viewportalwar/master CLN from 24c813ce46b87790d4431dc2eaf1c2d539bf998d to dd45ba14f64428fe363148ed5044b67a5d4dab1d for hcweb on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcweb/viewportalwar.yaml

This change was made on behalf of yanx by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of viewportalwar/master CLN from 24c813ce46b87790d4431dc2eaf1c2d539bf998d to dd45ba14f64428fe363148ed5044b67a5d4dab1d for hcweb on branch cart-20fq2.,yanx
,7143409,cbot-production-cart-20fq2-hcweb-viewportalwar,2019/05/25 03:39,"
CBOT: Automatic update of viewportalwar/master CLN from 24c813ce46b87790d4431dc2eaf1c2d539bf998d to dd45ba14f64428fe363148ed5044b67a5d4dab1d for hcweb on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcweb/viewportalwar.yaml

This change was made on behalf of yanx by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of viewportalwar/master CLN from 24c813ce46b87790d4431dc2eaf1c2d539bf998d to dd45ba14f64428fe363148ed5044b67a5d4dab1d for hcweb on branch cart-20fq2.,yanx
,7142679,cbot-production-cart-20fq2-hcwin-cata_fw,2019/05/24 17:56,"
CBOT: Automatic update of cata_fw/wake-cart20fq2 CLN from 344800 to 345755 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/cata_fw.yaml

This change was made on behalf of grossag by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of cata_fw/wake-cart20fq2 CLN from 344800 to 345755 for hcwin on branch cart-20fq2.,grossag
,7143022,dperi-u16-cart-20fq2,2019/05/24 21:26,"
vncConnectionManager: Do not reload audio config after VNCAudio_Exit() is called

Crossport of change 7143019 from main to cart-20fq2.

QA Notes: [Refer to original change.]
Testing Done: [Refer to original change.]
Documentation Notes: [Refer to original change.]
Bug Number: 2351887
Reviewed by: smoiron
Review URL: ",,,vncConnectionManager: Do not reload audio config after VNCAudio_Exit() is called,dperi
,7142679,cbot-production-cart-20fq2-hcwin-cata_fw,2019/05/24 17:56,"
CBOT: Automatic update of cata_fw/wake-cart20fq2 CLN from 344800 to 345755 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/cata_fw.yaml

This change was made on behalf of grossag by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of cata_fw/wake-cart20fq2 CLN from 344800 to 345755 for hcwin on branch cart-20fq2.,grossag
,7140895,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/24 04:04,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7139151 to 7140642 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7139151 to 7140642 for hccrt on branch cart-20fq2.,qinz
,7142679,cbot-production-cart-20fq2-hcwin-cata_fw,2019/05/24 17:56,"
CBOT: Automatic update of cata_fw/wake-cart20fq2 CLN from 344800 to 345755 for hcwin on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hcwin/cata_fw.yaml

This change was made on behalf of grossag by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of cata_fw/wake-cart20fq2 CLN from 344800 to 345755 for hcwin on branch cart-20fq2.,grossag
,7140895,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/24 04:04,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7139151 to 7140642 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7139151 to 7140642 for hccrt on branch cart-20fq2.,qinz
,7140642,cbot-production-cart-20fq2-horizonagent-appblast,2019/05/24 02:41,"
CBOT: Automatic update of appblast/blast-20fq2 CLN from 803bd4a45529ab8104219d3c3684f080b8309f2e to b16823ccd80f74305687723adeace19e9bb16762 for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/appblast.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of appblast/blast-20fq2 CLN from 803bd4a45529ab8104219d3c3684f080b8309f2e to b16823ccd80f74305687723adeace19e9bb16762 for horizonagent on branch cart-20fq2.,sprabhu
,7139365,cbot-production-cart-20fq2-hccrt-rde-rft-all,2019/05/23 17:59,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7137356 to 7139057 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/rde-rft-all.yaml

This change was made on behalf of moliver by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7137356 to 7139057 for hccrt on branch cart-20fq2.,moliver
,7139365,cbot-production-cart-20fq2-hccrt-rde-rft-all,2019/05/23 17:59,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7137356 to 7139057 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/rde-rft-all.yaml

This change was made on behalf of moliver by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7137356 to 7139057 for hccrt on branch cart-20fq2.,moliver
,7139365,cbot-production-cart-20fq2-hccrt-rde-rft-all,2019/05/23 17:59,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7137356 to 7139057 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/rde-rft-all.yaml

This change was made on behalf of moliver by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7137356 to 7139057 for hccrt on branch cart-20fq2.,moliver
,7137442,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/23 04:52,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7135488 to 7137133 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7135488 to 7137133 for hccrt on branch cart-20fq2.,qinz
,7135910,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/22 18:02,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7133824 to 7135488 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7133824 to 7135488 for hccrt on branch cart-20fq2.,qinz
,7137133,cbot-production-cart-20fq2-horizonagent-appblast,2019/05/23 02:35,"
CBOT: Automatic update of appblast/blast-20fq2 CLN from e31f98d0de44f3cc879f829fc394fe9cc55ca0b8 to 1203729c857431cc61bcfd4bff41e99dcc863d3b for horizonagent on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/horizonagent/appblast.yaml

This change was made on behalf of sprabhu by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of appblast/blast-20fq2 CLN from e31f98d0de44f3cc879f829fc394fe9cc55ca0b8 to 1203729c857431cc61bcfd4bff41e99dcc863d3b for horizonagent on branch cart-20fq2.,sprabhu
,7137442,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/23 04:52,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7135488 to 7137133 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7135488 to 7137133 for hccrt on branch cart-20fq2.,qinz
,7135910,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/22 18:02,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7133824 to 7135488 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7133824 to 7135488 for hccrt on branch cart-20fq2.,qinz
,7134111,cbot-production-cart-20fq2-hccrt-rde-rft-all,2019/05/22 04:34,"
CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7133486 to 7133824 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/rde-rft-all.yaml

This change was made on behalf of moliver by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of rde-rft-all/cart-20fq2 CLN from 7133486 to 7133824 for hccrt on branch cart-20fq2.,moliver
,7135910,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/22 18:02,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7133824 to 7135488 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7133824 to 7135488 for hccrt on branch cart-20fq2.,qinz
,7133824,hbai-cart-20fq2-2,2019/05/22 02:33,"
[Mac Client] Fix bug 2292813 and 2344615

Bug 2292813: [Mojave/Mac client Dark mode Support]Desktop display is a little fuzzy with Normal display
Root cause: The bilinear filter in metal script blurs the display.
Root cause: MTKView cannot fire a callback to update the render view before paint, which is different from the callback ""prepareOpenGL"" for NSOpenGLView, and it will cause the windowID and surfaceID failed to send to the mks to define the swbwindow, which will block the rendering.
Solution: Disable the bilinear filter for the metal rendering and use nearest filter instead and always return the pixel scale 1 if ""wantsBestResolutionOpenGLSurface"" is not set to avoid scale the iosurface size unnecessarily according to ",,,[Mac Client] Fix bug 2292813 and 2344615,hbai
,7132625,cbot-production-cart-20fq2-hccrt-mobilelibs,2019/05/21 17:59,"
CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7130525 to 7132319 for hccrt on branch cart-20fq2.

gobuild automation - update to component build number

CBot config file: /build/apps/cbot/config/cart-20fq2/hccrt/mobilelibs.yaml

This change was made on behalf of qinz by the gobuild
component robot (aka CBot); see ",,,CBOT: Automatic update of mobilelibs/cart-20fq2 CLN from 7130525 to 7132319 for hccrt on branch cart-20fq2.,qinz
